Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
max_no_improvement_generations_50,LetterE.col,1,0.008183002471923828,0.8679306507110596,300.0,300.0,2,0.403483247756958,260.0
max_no_improvement_generations_50,LetterE.col,2,0.0032308650016784667,0.33479762077331543,300.0,300.0,2,0.403483247756958,260.0
max_no_improvement_generations_50,LetterE.col,3,0.004153144359588623,0.4212923049926758,200.0,200.0,3,0.403483247756958,260.0
max_no_improvement_generations_50,LetterE.col,4,0.006227428913116455,0.6340422630310059,200.0,200.0,3,0.403483247756958,260.0
max_no_improvement_generations_50,LetterE.col,5,0.003863060474395752,0.39981865882873535,200.0,200.0,3,0.403483247756958,260.0
max_no_improvement_generations_50,LetterE.col,6,0.0037664484977722166,0.38552045822143555,300.0,300.0,2,0.403483247756958,260.0
max_no_improvement_generations_50,LetterE.col,7,0.0029601120948791505,0.30289196968078613,300.0,300.0,2,0.403483247756958,260.0
max_no_improvement_generations_50,LetterE.col,8,0.0023549842834472657,0.2410421371459961,300.0,300.0,2,0.403483247756958,260.0
max_no_improvement_generations_50,LetterE.col,9,0.002189774513244629,0.22124290466308594,200.0,200.0,3,0.403483247756958,260.0
max_no_improvement_generations_50,LetterE.col,10,0.0022000336647033693,0.22625350952148438,300.0,300.0,2,0.403483247756958,260.0
