Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
baseline,MoserSpindle.col,1,0.0015136575698852539,0.15740036964416504,175.0,175.0,4,0.15348429679870607,186.66666666666669
baseline,MoserSpindle.col,2,0.0012893104553222657,0.13391828536987305,233.33333333333334,233.33333333333334,3,0.15348429679870607,186.66666666666669
baseline,MoserSpindle.col,3,0.0014416813850402833,0.14816927909851074,175.0,175.0,4,0.15348429679870607,186.66666666666669
baseline,MoserSpindle.col,4,0.0016470909118652343,0.1692337989807129,175.0,175.0,4,0.15348429679870607,186.66666666666669
baseline,MoserSpindle.col,5,0.0014481115341186523,0.14980816841125488,175.0,175.0,4,0.15348429679870607,186.66666666666669
baseline,MoserSpindle.col,6,0.0014837312698364258,0.15537357330322266,175.0,175.0,4,0.15348429679870607,186.66666666666669
baseline,MoserSpindle.col,7,0.0016423439979553222,0.1712343692779541,175.0,175.0,4,0.15348429679870607,186.66666666666669
baseline,MoserSpindle.col,8,0.0014205479621887207,0.14716672897338867,233.33333333333334,233.33333333333334,3,0.15348429679870607,186.66666666666669
baseline,MoserSpindle.col,9,0.0014667105674743652,0.15196681022644043,175.0,175.0,4,0.15348429679870607,186.66666666666669
baseline,MoserSpindle.col,10,0.0014557361602783204,0.15057158470153809,175.0,175.0,4,0.15348429679870607,186.66666666666669
