Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
baseline,K5Graph.col,1,0.0015300941467285157,0.1680588722229004,125.0,125.0,4,0.14450416564941407,125.0
baseline,K5Graph.col,2,0.0012356686592102052,0.1441798210144043,125.0,125.0,4,0.14450416564941407,125.0
baseline,K5Graph.col,3,0.0013969826698303222,0.15822434425354004,125.0,125.0,4,0.14450416564941407,125.0
baseline,K5Graph.col,4,0.0012513089179992676,0.13613033294677734,125.0,125.0,4,0.14450416564941407,125.0
baseline,K5Graph.col,5,0.0013521456718444825,0.15122151374816895,125.0,125.0,4,0.14450416564941407,125.0
baseline,K5Graph.col,6,0.0012146067619323731,0.13542532920837402,125.0,125.0,4,0.14450416564941407,125.0
baseline,K5Graph.col,7,0.001222231388092041,0.13425683975219727,125.0,125.0,4,0.14450416564941407,125.0
baseline,K5Graph.col,8,0.0012066173553466797,0.13666534423828125,125.0,125.0,4,0.14450416564941407,125.0
baseline,K5Graph.col,9,0.0012192535400390625,0.13492369651794434,125.0,125.0,4,0.14450416564941407,125.0
baseline,K5Graph.col,10,0.0012995481491088867,0.14595556259155273,125.0,125.0,4,0.14450416564941407,125.0
