Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
crossover_prob_0.9,Wheel6Graph.col,1,0.0012627029418945312,0.1333026885986328,150.0,150.0,4,0.137114953994751,147.0
crossover_prob_0.9,Wheel6Graph.col,2,0.001310286521911621,0.13606476783752441,150.0,150.0,4,0.137114953994751,147.0
crossover_prob_0.9,Wheel6Graph.col,3,0.0013587570190429687,0.1438732147216797,150.0,150.0,4,0.137114953994751,147.0
crossover_prob_0.9,Wheel6Graph.col,4,0.0012436294555664062,0.13032126426696777,150.0,150.0,4,0.137114953994751,147.0
crossover_prob_0.9,Wheel6Graph.col,5,0.0013126111030578613,0.13922572135925293,150.0,150.0,4,0.137114953994751,147.0
crossover_prob_0.9,Wheel6Graph.col,6,0.0012988615036010741,0.13388657569885254,120.0,120.0,5,0.137114953994751,147.0
crossover_prob_0.9,Wheel6Graph.col,7,0.0013447380065917968,0.14300918579101562,150.0,150.0,4,0.137114953994751,147.0
crossover_prob_0.9,Wheel6Graph.col,8,0.001388249397277832,0.14482355117797852,150.0,150.0,4,0.137114953994751,147.0
crossover_prob_0.9,Wheel6Graph.col,9,0.0012580037117004394,0.13184094429016113,150.0,150.0,4,0.137114953994751,147.0
crossover_prob_0.9,Wheel6Graph.col,10,0.0012879323959350585,0.13480162620544434,150.0,150.0,4,0.137114953994751,147.0
