Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
max_no_improvement_generations_100,BullGraph.col,1,0.0036798214912414553,0.37996888160705566,125.0,125.0,4,0.4056689977645874,125.0
max_no_improvement_generations_100,BullGraph.col,2,0.0040766334533691405,0.4199669361114502,125.0,125.0,4,0.4056689977645874,125.0
max_no_improvement_generations_100,BullGraph.col,3,0.004999151229858398,0.5118718147277832,125.0,125.0,4,0.4056689977645874,125.0
max_no_improvement_generations_100,BullGraph.col,4,0.004893543720245361,0.5013401508331299,125.0,125.0,4,0.4056689977645874,125.0
max_no_improvement_generations_100,BullGraph.col,5,0.00312788724899292,0.3247697353363037,125.0,125.0,4,0.4056689977645874,125.0
max_no_improvement_generations_100,BullGraph.col,6,0.0036681222915649413,0.3738436698913574,125.0,125.0,4,0.4056689977645874,125.0
max_no_improvement_generations_100,BullGraph.col,7,0.004009699821472168,0.40792417526245117,125.0,125.0,4,0.4056689977645874,125.0
max_no_improvement_generations_100,BullGraph.col,8,0.003985414505004883,0.4065544605255127,125.0,125.0,4,0.4056689977645874,125.0
max_no_improvement_generations_100,BullGraph.col,9,0.0037700676918029784,0.3859996795654297,125.0,125.0,4,0.4056689977645874,125.0
max_no_improvement_generations_100,BullGraph.col,10,0.003354494571685791,0.3444504737854004,125.0,125.0,4,0.4056689977645874,125.0
