Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
crossover_prob_0.6,Square.col,1,0.0010386490821838379,0.10738348960876465,200.0,200.0,2,0.10886626243591309,200.0
crossover_prob_0.6,Square.col,2,0.0010558366775512695,0.10858464241027832,200.0,200.0,2,0.10886626243591309,200.0
crossover_prob_0.6,Square.col,3,0.0011065125465393067,0.11364984512329102,200.0,200.0,2,0.10886626243591309,200.0
crossover_prob_0.6,Square.col,4,0.0009856081008911132,0.10159659385681152,200.0,200.0,2,0.10886626243591309,200.0
crossover_prob_0.6,Square.col,5,0.0010480093955993653,0.1069033145904541,200.0,200.0,2,0.10886626243591309,200.0
crossover_prob_0.6,Square.col,6,0.0010750293731689453,0.11050271987915039,200.0,200.0,2,0.10886626243591309,200.0
crossover_prob_0.6,Square.col,7,0.0010727214813232421,0.10927152633666992,200.0,200.0,2,0.10886626243591309,200.0
crossover_prob_0.6,Square.col,8,0.0010411477088928223,0.10711789131164551,200.0,200.0,2,0.10886626243591309,200.0
crossover_prob_0.6,Square.col,9,0.0011339998245239258,0.1153724193572998,200.0,200.0,2,0.10886626243591309,200.0
crossover_prob_0.6,Square.col,10,0.0010628008842468262,0.10828018188476562,200.0,200.0,2,0.10886626243591309,200.0
