Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
baseline,Cycle4.col,1,0.001071488857269287,0.11014819145202637,200.0,200.0,2,0.10863423347473145,200.0
baseline,Cycle4.col,2,0.001050405502319336,0.10704255104064941,200.0,200.0,2,0.10863423347473145,200.0
baseline,Cycle4.col,3,0.0010431909561157227,0.1093142032623291,200.0,200.0,2,0.10863423347473145,200.0
baseline,Cycle4.col,4,0.0010708928108215331,0.11008310317993164,200.0,200.0,2,0.10863423347473145,200.0
baseline,Cycle4.col,5,0.0010367250442504883,0.10628533363342285,200.0,200.0,2,0.10863423347473145,200.0
baseline,Cycle4.col,6,0.0010689163208007812,0.10892653465270996,200.0,200.0,2,0.10863423347473145,200.0
baseline,Cycle4.col,7,0.0010455679893493653,0.10752081871032715,200.0,200.0,2,0.10863423347473145,200.0
baseline,Cycle4.col,8,0.0010404419898986817,0.10661578178405762,200.0,200.0,2,0.10863423347473145,200.0
baseline,Cycle4.col,9,0.0010360145568847655,0.10661625862121582,200.0,200.0,2,0.10863423347473145,200.0
baseline,Cycle4.col,10,0.0011178112030029296,0.11378955841064453,200.0,200.0,2,0.10863423347473145,200.0
