Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
crossover_prob_0.9,LetterF.col,1,0.0011380982398986816,0.11581540107727051,250.0,250.0,2,0.125612211227417,241.66666666666666
crossover_prob_0.9,LetterF.col,2,0.0012255859375,0.12558674812316895,250.0,250.0,2,0.125612211227417,241.66666666666666
crossover_prob_0.9,LetterF.col,3,0.0012334728240966798,0.1253519058227539,166.66666666666666,166.66666666666666,3,0.125612211227417,241.66666666666666
crossover_prob_0.9,LetterF.col,4,0.00116119384765625,0.1181182861328125,250.0,250.0,2,0.125612211227417,241.66666666666666
crossover_prob_0.9,LetterF.col,5,0.0012420320510864258,0.12629008293151855,250.0,250.0,2,0.125612211227417,241.66666666666666
crossover_prob_0.9,LetterF.col,6,0.0012425994873046875,0.12822914123535156,250.0,250.0,2,0.125612211227417,241.66666666666666
crossover_prob_0.9,LetterF.col,7,0.0012021803855895997,0.12429594993591309,250.0,250.0,2,0.125612211227417,241.66666666666666
crossover_prob_0.9,LetterF.col,8,0.0012717008590698241,0.13131165504455566,250.0,250.0,2,0.125612211227417,241.66666666666666
crossover_prob_0.9,LetterF.col,9,0.0011949944496154785,0.12050032615661621,250.0,250.0,2,0.125612211227417,241.66666666666666
crossover_prob_0.9,LetterF.col,10,0.0013857865333557129,0.14062261581420898,250.0,250.0,2,0.125612211227417,241.66666666666666
