Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
max_no_improvement_generations_50,MoserSpindle.col,1,0.002455885410308838,0.2562997341156006,175.0,175.0,4,0.32597644329071046,180.83333333333334
max_no_improvement_generations_50,MoserSpindle.col,2,0.0027216100692749024,0.28284788131713867,175.0,175.0,4,0.32597644329071046,180.83333333333334
max_no_improvement_generations_50,MoserSpindle.col,3,0.0030086708068847658,0.31441521644592285,233.33333333333334,233.33333333333334,3,0.32597644329071046,180.83333333333334
max_no_improvement_generations_50,MoserSpindle.col,4,0.0030700206756591798,0.32199907302856445,175.0,175.0,4,0.32597644329071046,180.83333333333334
max_no_improvement_generations_50,MoserSpindle.col,5,0.0035657358169555666,0.3697810173034668,175.0,175.0,4,0.32597644329071046,180.83333333333334
max_no_improvement_generations_50,MoserSpindle.col,6,0.0031815004348754884,0.32814931869506836,175.0,175.0,4,0.32597644329071046,180.83333333333334
max_no_improvement_generations_50,MoserSpindle.col,7,0.003993716239929199,0.4164302349090576,175.0,175.0,4,0.32597644329071046,180.83333333333334
max_no_improvement_generations_50,MoserSpindle.col,8,0.003494071960449219,0.36551785469055176,175.0,175.0,4,0.32597644329071046,180.83333333333334
max_no_improvement_generations_50,MoserSpindle.col,9,0.0026547384262084962,0.2740035057067871,175.0,175.0,4,0.32597644329071046,180.83333333333334
max_no_improvement_generations_50,MoserSpindle.col,10,0.0031803202629089354,0.3303205966949463,175.0,175.0,4,0.32597644329071046,180.83333333333334
