Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
crossover_prob_0.6,Triangle.col,1,0.000946958065032959,0.09659194946289062,150.0,150.0,2,0.09567923545837402,150.0
crossover_prob_0.6,Triangle.col,2,0.0009214520454406738,0.09413766860961914,150.0,150.0,2,0.09567923545837402,150.0
crossover_prob_0.6,Triangle.col,3,0.0009761691093444824,0.09866857528686523,150.0,150.0,2,0.09567923545837402,150.0
crossover_prob_0.6,Triangle.col,4,0.0008940410614013672,0.09240412712097168,150.0,150.0,2,0.09567923545837402,150.0
crossover_prob_0.6,Triangle.col,5,0.0009003067016601562,0.09299516677856445,150.0,150.0,2,0.09567923545837402,150.0
crossover_prob_0.6,Triangle.col,6,0.0009316945075988769,0.09616422653198242,150.0,150.0,2,0.09567923545837402,150.0
crossover_prob_0.6,Triangle.col,7,0.0009262561798095703,0.09462785720825195,150.0,150.0,2,0.09567923545837402,150.0
crossover_prob_0.6,Triangle.col,8,0.0009091401100158691,0.0928797721862793,150.0,150.0,2,0.09567923545837402,150.0
crossover_prob_0.6,Triangle.col,9,0.0009119009971618652,0.09318351745605469,150.0,150.0,2,0.09567923545837402,150.0
crossover_prob_0.6,Triangle.col,10,0.0010163307189941407,0.10513949394226074,150.0,150.0,2,0.09567923545837402,150.0
