Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
max_no_improvement_generations_200,Square.col,1,0.0048727202415466304,0.4958817958831787,200.0,200.0,2,0.4835530996322632,200.0
max_no_improvement_generations_200,Square.col,2,0.0047492170333862304,0.4919393062591553,200.0,200.0,2,0.4835530996322632,200.0
max_no_improvement_generations_200,Square.col,3,0.004401478767395019,0.4471595287322998,200.0,200.0,2,0.4835530996322632,200.0
max_no_improvement_generations_200,Square.col,4,0.005809743404388428,0.5930168628692627,200.0,200.0,2,0.4835530996322632,200.0
max_no_improvement_generations_200,Square.col,5,0.004750180244445801,0.4882009029388428,200.0,200.0,2,0.4835530996322632,200.0
max_no_improvement_generations_200,Square.col,6,0.004665882587432862,0.4756813049316406,200.0,200.0,2,0.4835530996322632,200.0
max_no_improvement_generations_200,Square.col,7,0.004980998039245605,0.51706862449646,200.0,200.0,2,0.4835530996322632,200.0
max_no_improvement_generations_200,Square.col,8,0.004359848499298095,0.44102954864501953,200.0,200.0,2,0.4835530996322632,200.0
max_no_improvement_generations_200,Square.col,9,0.004621806144714355,0.471560001373291,200.0,200.0,2,0.4835530996322632,200.0
max_no_improvement_generations_200,Square.col,10,0.004046146869659424,0.41399312019348145,200.0,200.0,2,0.4835530996322632,200.0
