Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
max_no_improvement_generations_200,LetterB.col,1,0.005743110179901123,0.5828874111175537,200.0,200.0,3,0.575410532951355,230.0
max_no_improvement_generations_200,LetterB.col,2,0.00661675214767456,0.6806156635284424,200.0,200.0,3,0.575410532951355,230.0
max_no_improvement_generations_200,LetterB.col,3,0.0055316567420959474,0.5663325786590576,300.0,300.0,2,0.575410532951355,230.0
max_no_improvement_generations_200,LetterB.col,4,0.005231239795684814,0.5433988571166992,200.0,200.0,3,0.575410532951355,230.0
max_no_improvement_generations_200,LetterB.col,5,0.0049299287796020505,0.5118064880371094,300.0,300.0,2,0.575410532951355,230.0
max_no_improvement_generations_200,LetterB.col,6,0.005097558498382568,0.5216069221496582,200.0,200.0,3,0.575410532951355,230.0
max_no_improvement_generations_200,LetterB.col,7,0.005392940044403076,0.5647604465484619,200.0,200.0,3,0.575410532951355,230.0
max_no_improvement_generations_200,LetterB.col,8,0.005508253574371338,0.5646476745605469,200.0,200.0,3,0.575410532951355,230.0
max_no_improvement_generations_200,LetterB.col,9,0.0063065290451049805,0.6393001079559326,200.0,200.0,3,0.575410532951355,230.0
max_no_improvement_generations_200,LetterB.col,10,0.0057091832160949705,0.5787491798400879,300.0,300.0,2,0.575410532951355,230.0
