Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
crossover_prob_0.8,LetterD.col,1,0.0011209368705749512,0.11409163475036621,200.0,200.0,2,0.11096036434173584,200.0
crossover_prob_0.8,LetterD.col,2,0.0010716915130615234,0.10917115211486816,200.0,200.0,2,0.11096036434173584,200.0
crossover_prob_0.8,LetterD.col,3,0.001074824333190918,0.11248993873596191,200.0,200.0,2,0.11096036434173584,200.0
crossover_prob_0.8,LetterD.col,4,0.0010778999328613281,0.11078500747680664,200.0,200.0,2,0.11096036434173584,200.0
crossover_prob_0.8,LetterD.col,5,0.0010756635665893554,0.1105661392211914,200.0,200.0,2,0.11096036434173584,200.0
crossover_prob_0.8,LetterD.col,6,0.0010570335388183595,0.10870504379272461,200.0,200.0,2,0.11096036434173584,200.0
crossover_prob_0.8,LetterD.col,7,0.0011223268508911133,0.11472868919372559,200.0,200.0,2,0.11096036434173584,200.0
crossover_prob_0.8,LetterD.col,8,0.0010359573364257812,0.10656094551086426,200.0,200.0,2,0.11096036434173584,200.0
crossover_prob_0.8,LetterD.col,9,0.0010634088516235352,0.1093454360961914,200.0,200.0,2,0.11096036434173584,200.0
crossover_prob_0.8,LetterD.col,10,0.0011016249656677247,0.1131596565246582,200.0,200.0,2,0.11096036434173584,200.0
