Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
crossover_prob_0.6,K5Graph.col,1,0.0012115883827209474,0.13515710830688477,125.0,125.0,4,0.14378550052642822,125.0
crossover_prob_0.6,K5Graph.col,2,0.0012109184265136719,0.13409137725830078,125.0,125.0,4,0.14378550052642822,125.0
crossover_prob_0.6,K5Graph.col,3,0.0011664795875549316,0.13515996932983398,125.0,125.0,4,0.14378550052642822,125.0
crossover_prob_0.6,K5Graph.col,4,0.0011759233474731446,0.13162755966186523,125.0,125.0,4,0.14378550052642822,125.0
crossover_prob_0.6,K5Graph.col,5,0.001277322769165039,0.14267969131469727,125.0,125.0,4,0.14378550052642822,125.0
crossover_prob_0.6,K5Graph.col,6,0.0016312003135681152,0.18316316604614258,125.0,125.0,4,0.14378550052642822,125.0
crossover_prob_0.6,K5Graph.col,7,0.001185903549194336,0.1401078701019287,125.0,125.0,4,0.14378550052642822,125.0
crossover_prob_0.6,K5Graph.col,8,0.0012969517707824708,0.1515030860900879,125.0,125.0,4,0.14378550052642822,125.0
crossover_prob_0.6,K5Graph.col,9,0.0012342000007629394,0.13847780227661133,125.0,125.0,4,0.14378550052642822,125.0
crossover_prob_0.6,K5Graph.col,10,0.0013188743591308594,0.1458873748779297,125.0,125.0,4,0.14378550052642822,125.0
