Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
max_no_improvement_generations_100,Cycle5.col,1,0.003133690357208252,0.32740020751953125,250.0,250.0,2,0.30110394954681396,191.66666666666669
max_no_improvement_generations_100,Cycle5.col,2,0.002657434940338135,0.2717459201812744,166.66666666666666,166.66666666666666,3,0.30110394954681396,191.66666666666669
max_no_improvement_generations_100,Cycle5.col,3,0.0040600991249084475,0.4147937297821045,250.0,250.0,2,0.30110394954681396,191.66666666666669
max_no_improvement_generations_100,Cycle5.col,4,0.0029104065895080564,0.29506516456604004,166.66666666666666,166.66666666666666,3,0.30110394954681396,191.66666666666669
max_no_improvement_generations_100,Cycle5.col,5,0.0024930620193481445,0.25730109214782715,166.66666666666666,166.66666666666666,3,0.30110394954681396,191.66666666666669
max_no_improvement_generations_100,Cycle5.col,6,0.00221022367477417,0.22702646255493164,166.66666666666666,166.66666666666666,3,0.30110394954681396,191.66666666666669
max_no_improvement_generations_100,Cycle5.col,7,0.002259809970855713,0.23148441314697266,166.66666666666666,166.66666666666666,3,0.30110394954681396,191.66666666666669
max_no_improvement_generations_100,Cycle5.col,8,0.0031955409049987792,0.32581543922424316,166.66666666666666,166.66666666666666,3,0.30110394954681396,191.66666666666669
max_no_improvement_generations_100,Cycle5.col,9,0.002960491180419922,0.30310606956481934,166.66666666666666,166.66666666666666,3,0.30110394954681396,191.66666666666669
max_no_improvement_generations_100,Cycle5.col,10,0.003490095138549805,0.3573009967803955,250.0,250.0,2,0.30110394954681396,191.66666666666669
