Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
max_no_improvement_generations_200,CubeGraph.col,1,0.006432738304138184,0.6754043102264404,160.0,160.0,5,0.6375649690628051,194.66666666666669
max_no_improvement_generations_200,CubeGraph.col,2,0.007132723331451416,0.746483564376831,200.0,200.0,4,0.6375649690628051,194.66666666666669
max_no_improvement_generations_200,CubeGraph.col,3,0.006881425380706787,0.7206437587738037,200.0,200.0,4,0.6375649690628051,194.66666666666669
max_no_improvement_generations_200,CubeGraph.col,4,0.005642845630645752,0.6028642654418945,200.0,200.0,4,0.6375649690628051,194.66666666666669
max_no_improvement_generations_200,CubeGraph.col,5,0.005397515296936035,0.5581943988800049,160.0,160.0,5,0.6375649690628051,194.66666666666669
max_no_improvement_generations_200,CubeGraph.col,6,0.005166201591491699,0.5355281829833984,160.0,160.0,5,0.6375649690628051,194.66666666666669
max_no_improvement_generations_200,CubeGraph.col,7,0.004799709320068359,0.5004558563232422,200.0,200.0,4,0.6375649690628051,194.66666666666669
max_no_improvement_generations_200,CubeGraph.col,8,0.008491020202636718,0.860142707824707,200.0,200.0,4,0.6375649690628051,194.66666666666669
max_no_improvement_generations_200,CubeGraph.col,9,0.005943493843078613,0.6081929206848145,200.0,200.0,4,0.6375649690628051,194.66666666666669
max_no_improvement_generations_200,CubeGraph.col,10,0.005527405738830566,0.567739725112915,266.6666666666667,266.6666666666667,3,0.6375649690628051,194.66666666666669
