Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
max_no_improvement_generations_50,GrötzschGraph.col,1,0.008780457973480225,0.9117774963378906,157.14285714285714,157.14285714285714,7,0.856756615638733,194.59523809523807
max_no_improvement_generations_50,GrötzschGraph.col,2,0.00862584114074707,0.888390064239502,157.14285714285714,157.14285714285714,7,0.856756615638733,194.59523809523807
max_no_improvement_generations_50,GrötzschGraph.col,3,0.008682930469512939,0.8992936611175537,183.33333333333334,183.33333333333334,6,0.856756615638733,194.59523809523807
max_no_improvement_generations_50,GrötzschGraph.col,4,0.006986699104309082,0.7236833572387695,220.0,220.0,5,0.856756615638733,194.59523809523807
max_no_improvement_generations_50,GrötzschGraph.col,5,0.008518567085266113,0.8947882652282715,183.33333333333334,183.33333333333334,6,0.856756615638733,194.59523809523807
max_no_improvement_generations_50,GrötzschGraph.col,6,0.009403221607208252,0.9819595813751221,275.0,275.0,4,0.856756615638733,194.59523809523807
max_no_improvement_generations_50,GrötzschGraph.col,7,0.007581946849822998,0.8049147129058838,183.33333333333334,183.33333333333334,6,0.856756615638733,194.59523809523807
max_no_improvement_generations_50,GrötzschGraph.col,8,0.006815710067749023,0.6982591152191162,183.33333333333334,183.33333333333334,6,0.856756615638733,194.59523809523807
max_no_improvement_generations_50,GrötzschGraph.col,9,0.010644004344940186,1.1086795330047607,183.33333333333334,183.33333333333334,6,0.856756615638733,194.59523809523807
max_no_improvement_generations_50,GrötzschGraph.col,10,0.006163938045501709,0.655820369720459,220.0,220.0,5,0.856756615638733,194.59523809523807
