Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
crossover_prob_0.9,LetterE.col,1,0.0011885905265808106,0.12281227111816406,200.0,200.0,3,0.13226451873779296,240.0
crossover_prob_0.9,LetterE.col,2,0.0012658977508544923,0.12862086296081543,200.0,200.0,3,0.13226451873779296,240.0
crossover_prob_0.9,LetterE.col,3,0.001253030300140381,0.1273026466369629,200.0,200.0,3,0.13226451873779296,240.0
crossover_prob_0.9,LetterE.col,4,0.0013461756706237794,0.13765311241149902,200.0,200.0,3,0.13226451873779296,240.0
crossover_prob_0.9,LetterE.col,5,0.0013466238975524901,0.13763904571533203,200.0,200.0,3,0.13226451873779296,240.0
crossover_prob_0.9,LetterE.col,6,0.00126556396484375,0.13055706024169922,300.0,300.0,2,0.13226451873779296,240.0
crossover_prob_0.9,LetterE.col,7,0.001366269588470459,0.14062809944152832,300.0,300.0,2,0.13226451873779296,240.0
crossover_prob_0.9,LetterE.col,8,0.0012226009368896484,0.12525272369384766,200.0,200.0,3,0.13226451873779296,240.0
crossover_prob_0.9,LetterE.col,9,0.0012662577629089355,0.12862777709960938,300.0,300.0,2,0.13226451873779296,240.0
crossover_prob_0.9,LetterE.col,10,0.0014055228233337401,0.14355158805847168,300.0,300.0,2,0.13226451873779296,240.0
