Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
max_no_improvement_generations_50,example_graph,1,0.0075932168960571285,0.770918607711792,200.0,200.0,4,0.6096207618713378,180.0
max_no_improvement_generations_50,example_graph,2,0.008989109992980956,0.9232251644134521,160.0,160.0,5,0.6096207618713378,180.0
max_no_improvement_generations_50,example_graph,3,0.005299885272979737,0.5380768775939941,160.0,160.0,5,0.6096207618713378,180.0
max_no_improvement_generations_50,example_graph,4,0.005300016403198242,0.5413792133331299,200.0,200.0,4,0.6096207618713378,180.0
max_no_improvement_generations_50,example_graph,5,0.005670561790466309,0.5824611186981201,200.0,200.0,4,0.6096207618713378,180.0
max_no_improvement_generations_50,example_graph,6,0.00475921630859375,0.4840564727783203,160.0,160.0,5,0.6096207618713378,180.0
max_no_improvement_generations_50,example_graph,7,0.00618544340133667,0.6265463829040527,200.0,200.0,4,0.6096207618713378,180.0
max_no_improvement_generations_50,example_graph,8,0.005074648857116699,0.5195934772491455,200.0,200.0,4,0.6096207618713378,180.0
max_no_improvement_generations_50,example_graph,9,0.006330597400665283,0.6424155235290527,160.0,160.0,5,0.6096207618713378,180.0
max_no_improvement_generations_50,example_graph,10,0.004541070461273194,0.46753478050231934,160.0,160.0,5,0.6096207618713378,180.0
