Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
max_no_improvement_generations_50,CubeGraph.col,1,0.005289194583892823,0.5584745407104492,160.0,160.0,5,0.529895544052124,185.33333333333334
max_no_improvement_generations_50,CubeGraph.col,2,0.006153130531311035,0.637110710144043,266.6666666666667,266.6666666666667,3,0.529895544052124,185.33333333333334
max_no_improvement_generations_50,CubeGraph.col,3,0.005079030990600586,0.5293576717376709,200.0,200.0,4,0.529895544052124,185.33333333333334
max_no_improvement_generations_50,CubeGraph.col,4,0.004495408535003662,0.4692723751068115,160.0,160.0,5,0.529895544052124,185.33333333333334
max_no_improvement_generations_50,CubeGraph.col,5,0.004356081485748291,0.4581475257873535,160.0,160.0,5,0.529895544052124,185.33333333333334
max_no_improvement_generations_50,CubeGraph.col,6,0.004583625793457031,0.47617626190185547,160.0,160.0,5,0.529895544052124,185.33333333333334
max_no_improvement_generations_50,CubeGraph.col,7,0.005156056880950928,0.5336818695068359,160.0,160.0,5,0.529895544052124,185.33333333333334
max_no_improvement_generations_50,CubeGraph.col,8,0.005477864742279053,0.5670342445373535,160.0,160.0,5,0.529895544052124,185.33333333333334
max_no_improvement_generations_50,CubeGraph.col,9,0.005315113067626953,0.5467212200164795,266.6666666666667,266.6666666666667,3,0.529895544052124,185.33333333333334
max_no_improvement_generations_50,CubeGraph.col,10,0.005083320140838623,0.5229790210723877,160.0,160.0,5,0.529895544052124,185.33333333333334
