Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
baseline,K5Graph.col,1,0.0011971688270568848,0.13626861572265625,125.0,125.0,4,0.1337042808532715,125.0
baseline,K5Graph.col,2,0.0011700916290283204,0.12907695770263672,125.0,125.0,4,0.1337042808532715,125.0
baseline,K5Graph.col,3,0.0011953449249267579,0.13482308387756348,125.0,125.0,4,0.1337042808532715,125.0
baseline,K5Graph.col,4,0.001212449073791504,0.13575029373168945,125.0,125.0,4,0.1337042808532715,125.0
baseline,K5Graph.col,5,0.0011751508712768554,0.13051414489746094,125.0,125.0,4,0.1337042808532715,125.0
baseline,K5Graph.col,6,0.001180734634399414,0.13162899017333984,125.0,125.0,4,0.1337042808532715,125.0
baseline,K5Graph.col,7,0.001181657314300537,0.13175630569458008,125.0,125.0,4,0.1337042808532715,125.0
baseline,K5Graph.col,8,0.0012264275550842286,0.13715243339538574,125.0,125.0,4,0.1337042808532715,125.0
baseline,K5Graph.col,9,0.0011838364601135254,0.1323840618133545,125.0,125.0,4,0.1337042808532715,125.0
baseline,K5Graph.col,10,0.001230635643005371,0.13768792152404785,125.0,125.0,4,0.1337042808532715,125.0
