Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
crossover_prob_0.8,LetterB.col,1,0.0013858413696289063,0.14136004447937012,200.0,200.0,3,0.14227566719055176,225.0
crossover_prob_0.8,LetterB.col,2,0.0014469695091247558,0.14769887924194336,200.0,200.0,3,0.14227566719055176,225.0
crossover_prob_0.8,LetterB.col,3,0.0012651371955871582,0.12851333618164062,200.0,200.0,3,0.14227566719055176,225.0
crossover_prob_0.8,LetterB.col,4,0.0014736032485961914,0.15247416496276855,200.0,200.0,3,0.14227566719055176,225.0
crossover_prob_0.8,LetterB.col,5,0.0013715314865112304,0.1401519775390625,300.0,300.0,2,0.14227566719055176,225.0
crossover_prob_0.8,LetterB.col,6,0.0013451218605041505,0.13751554489135742,300.0,300.0,2,0.14227566719055176,225.0
crossover_prob_0.8,LetterB.col,7,0.0013636541366577148,0.13937020301818848,150.0,150.0,4,0.14227566719055176,225.0
crossover_prob_0.8,LetterB.col,8,0.0014967107772827148,0.15267109870910645,300.0,300.0,2,0.14227566719055176,225.0
crossover_prob_0.8,LetterB.col,9,0.001386573314666748,0.14265751838684082,200.0,200.0,3,0.14227566719055176,225.0
crossover_prob_0.8,LetterB.col,10,0.0013616085052490234,0.14034390449523926,200.0,200.0,3,0.14227566719055176,225.0
