Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
max_no_improvement_generations_100,LetterE.col,1,0.0028737783432006836,0.29152774810791016,300.0,300.0,2,0.32551639080047606,250.0
max_no_improvement_generations_100,LetterE.col,2,0.0027890682220458986,0.28516578674316406,300.0,300.0,2,0.32551639080047606,250.0
max_no_improvement_generations_100,LetterE.col,3,0.0022681021690368654,0.23354840278625488,300.0,300.0,2,0.32551639080047606,250.0
max_no_improvement_generations_100,LetterE.col,4,0.0029353761672973634,0.29878711700439453,200.0,200.0,3,0.32551639080047606,250.0
max_no_improvement_generations_100,LetterE.col,5,0.0030108284950256347,0.3086075782775879,200.0,200.0,3,0.32551639080047606,250.0
max_no_improvement_generations_100,LetterE.col,6,0.0026081252098083497,0.2663586139678955,200.0,200.0,3,0.32551639080047606,250.0
max_no_improvement_generations_100,LetterE.col,7,0.004005942344665527,0.4078369140625,300.0,300.0,2,0.32551639080047606,250.0
max_no_improvement_generations_100,LetterE.col,8,0.003721437454223633,0.3751413822174072,200.0,200.0,3,0.32551639080047606,250.0
max_no_improvement_generations_100,LetterE.col,9,0.0034052634239196775,0.34955358505249023,300.0,300.0,2,0.32551639080047606,250.0
max_no_improvement_generations_100,LetterE.col,10,0.004295828342437744,0.43863677978515625,200.0,200.0,3,0.32551639080047606,250.0
