Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
crossover_prob_0.6,LetterA.col,1,0.0011566853523254394,0.11866307258605957,166.66666666666666,166.66666666666666,3,0.12260975837707519,166.66666666666669
crossover_prob_0.6,LetterA.col,2,0.0011634874343872071,0.11934709548950195,166.66666666666666,166.66666666666666,3,0.12260975837707519,166.66666666666669
crossover_prob_0.6,LetterA.col,3,0.0011923336982727051,0.12422943115234375,166.66666666666666,166.66666666666666,3,0.12260975837707519,166.66666666666669
crossover_prob_0.6,LetterA.col,4,0.0011292362213134765,0.11596107482910156,166.66666666666666,166.66666666666666,3,0.12260975837707519,166.66666666666669
crossover_prob_0.6,LetterA.col,5,0.0011726689338684081,0.1198122501373291,166.66666666666666,166.66666666666666,3,0.12260975837707519,166.66666666666669
crossover_prob_0.6,LetterA.col,6,0.0011919188499450685,0.12318897247314453,166.66666666666666,166.66666666666666,3,0.12260975837707519,166.66666666666669
crossover_prob_0.6,LetterA.col,7,0.001204361915588379,0.12242889404296875,166.66666666666666,166.66666666666666,3,0.12260975837707519,166.66666666666669
crossover_prob_0.6,LetterA.col,8,0.001236867904663086,0.1266934871673584,166.66666666666666,166.66666666666666,3,0.12260975837707519,166.66666666666669
crossover_prob_0.6,LetterA.col,9,0.0013141155242919922,0.13634061813354492,166.66666666666666,166.66666666666666,3,0.12260975837707519,166.66666666666669
crossover_prob_0.6,LetterA.col,10,0.001174309253692627,0.11943268775939941,166.66666666666666,166.66666666666666,3,0.12260975837707519,166.66666666666669
